"ID"	"ENSEMBLE"	"SYMBOL"	"longname"	"location"	"ENTREZ"
8064601	"NM_023935 "	" DDRGK1 "	" DDRGK domain containing 1 "	" 20p13 "	" 65992 "
8064613	"NM_001174089 "	" SLC4A11 "	" solute carrier family 4, sodium borate transporter, member 11 "	" 20p12 "	" 83959 "
8064637	"NM_001009984 "	" C20orf194 "	" chromosome 20 open reading frame 194 "	" 20p13 "	" 25943 "
8064676	"NM_022139 "	" GFRA4 "	" GDNF family receptor alpha 4 "	" 20p13-p12 "	" 64096 "
8064686	"NM_001282447 "	" ADAM33 "	" ADAM metallopeptidase domain 33 "	" 20p13 "	" 80332 "
8064716	"NM_023068 "	" SIGLEC1 "	" sialic acid binding Ig-like lectin 1, sialoadhesin "	" 20p13 "	" 6614 "
8064739	"NM_001039140 "	" C20orf27 "	" chromosome 20 open reading frame 27 "	" 20p13 "	" 54976 "
8064751	"NM_015417 "	" SPEF1 "	" sperm flagellar 1 "	" 20p13 "	" 25876 "
8064762	"NM_001810 "	" CENPB "	" centromere protein B, 80kDa "	" 20p13 "	" 1059 "
8064766	"NM_001134337 "	" RNF24 "	" ring finger protein 24 "	" 20p13 "	" 11237 "
8064779	"NM_000678 "	" ADRA1D "	" adrenoceptor alpha 1D "	" 20p13 "	" 146 "
8064787	"ENST00000326539 "	" PRNT "	" prion protein (testis specific) "	" 20p13 "	" 149830 "
8064790	"NM_014737 "	" RASSF2 "	" Ras association (RalGDS/AF-6) domain family member 2 "	" 20p13 "	" 9770 "
8064808	"NM_005116 "	" SLC23A2 "	" solute carrier family 23 (ascorbic acid transporter), member 2 "	" 20p13 "	" 9962 "
8064831	"ENST00000391234 "	" RNA5SP474 "	" RNA, 5S ribosomal pseudogene 474 "	" --- "	" ---"
8064833	"NM_001009924 "	" TMEM230 "	" transmembrane protein 230 "	" 20p13 "	" 29058 "
8064842	""	""	""	""	""
8064844	"NM_002592 "	" PCNA "	" proliferating cell nuclear antigen "	" 20pter-p12 "	" 5111 "
8064857	"ENST00000436669 "	" UBE2D3P1 "	" ubiquitin-conjugating enzyme E2D 3 pseudogene 1 "	" --- "	" ---"
8064859	"NM_144773 "	" PROKR2 "	" prokineticin receptor 2 "	" 20p12.3 "	" 128674 "
8064864	"ENST00000363443 "	" RNA5-8SP7 "	" RNA, 5.8S ribosomal pseudogene 7 "	" --- "	" ---"
8064866	"NR_015406 "	" LINC00654 "	" long intergenic non-protein coding RNA 654 "	" 20p12.3 "	" 149837 "
8064868	"NM_019593 "	" GPCPD1 "	" glycerophosphocholine phosphodiesterase GDE1 homolog (S. cerevisiae) "	" 20p12.3 "	" 56261 "
8064879	"NM_001281467 "	" TRMT6 "	" tRNA methyltransferase 6 homolog (S. cerevisiae) "	" 20p12.3 "	" 51605 "
8064894	"NM_152611 "	" LRRN4 "	" leucine rich repeat neuronal 4 "	" 20p12.3 "	" 164312 "
8064900	""	""	""	""	""
8064904	"NM_017671 "	" FERMT1 "	" fermitin family member 1 "	" 20p12.3 "	" 55612 "
8064926	"ENST00000490793 "	" RN7SL547P "	" RNA, 7SL, cytoplasmic 547, pseudogene "	" --- "	" ---"
8064928	"NM_017545 "	" HAO1 "	" hydroxyacid oxidase (glycolate oxidase) 1 "	" 20p12 "	" 54363 "
8064939	"NM_021156 "	" TMX4 "	" thioredoxin-related transmembrane protein 4 "	" 20p12 "	" 56255 "
8064952	"NM_020341 "	" PAK7 "	" p21 protein (Cdc42/Rac)-activated kinase 7 "	" 20p12 "	" 57144 "
8064967	"NM_018848 "	" MKKS "	" McKusick-Kaufman syndrome "	" 20p12 "	" 8195 "
8064976	"NM_015190 "	" DNAJC9 "	" DnaJ (Hsp40) homolog, subfamily C, member 9 "	" 10q22.2 "	" 23234 "
8064978	"NM_000214 "	" JAG1 "	" jagged 1 "	" 20p12.1-p11.23 "	" 182 "
8065009	""	""	""	""	""
8065011	"NM_024674 "	" LIN28A "	" lin-28 homolog A (C. elegans) "	" 1p36.11 "	" 79727 "
8065013	"ENST00000427835 "	" LINC00687 "	" long intergenic non-protein coding RNA 687 "	" 20p12.2 "	" 728450 "
8065016	"ENST00000410349 "	" RN7SKP111 "	" RNA, 7SK small nuclear pseudogene 111 "	" --- "	" ---"
8065018	"NM_017714 "	" TASP1 "	" taspase, threonine aspartase, 1 "	" 20p12.1 "	" 55617 "
8065032	"NM_001276380 "	" ESF1 "	" ESF1, nucleolar pre-rRNA processing protein, homolog (S. cerevisiae) "	" 20p12.1 "	" 51575 "
8065045	"NM_001271539 "	" SEL1L2 "	" sel-1 suppressor of lin-12-like 2 (C. elegans) "	" 20p12.1 "	" 80343 "
8065067	"ENST00000390945 "	" RNU6-278P "	" RNA, U6 small nuclear 278, pseudogene "	" --- "	" ---"
8065069	""	""	""	""	""
8065071	"NM_013281 "	" FLRT3 "	" fibronectin leucine rich transmembrane protein 3 "	" 20p11 "	" 23767 "
8065080	"ENST00000362933 "	" RNU6-1159P "	" RNA, U6 small nuclear 1159, pseudogene "	" --- "	" ---"
8065082	"ENST00000410568 "	" RNA5SP475 "	" RNA, 5S ribosomal pseudogene 475 "	" --- "	" ---"
8065084	"AK125594 "	" LOC613266 "	" uncharacterized LOC613266 "	" 20p12.1 "	" 613266"
8065089	"NM_001199866 "	" KIF16B "	" kinesin family member 16B "	" 20p11.23 "	" 55614 "
8065120	""	""	""	""	""
8065122	""	""	""	""	""
8065124	"NM_001161705 "	" BFSP1 "	" beaded filament structural protein 1, filensin "	" 20p12.1 "	" 631 "
8065134	"ENST00000365390 "	" RN7SKP69 "	" RNA, 7SK small nuclear pseudogene 69 "	" --- "	" ---"
8065136	"NM_001042576 "	" RRBP1 "	" ribosome binding protein 1 "	" 20p12 "	" 6238 "
8065163	""	""	""	""	""
8065165	"NM_001282454 "	" SNX5 "	" sorting nexin 5 "	" 20p11 "	" 27131 "
8065185	"NM_021220 "	" OVOL2 "	" ovo-like zinc finger 2 "	" 20p11.23 "	" 58495 "
8065194	""	""	""	""	""
8065196	"ENST00000579715 "	" RN7SL14P "	" RNA, 7SL, cytoplasmic 14, pseudogene "	" --- "	" ---"
8065198	"ENST00000516826 "	" RNU2-56P "	" RNA, U2 small nuclear 56, pseudogene "	" --- "	" ---"
8065200	"ENST00000362849 "	" RN7SKP74 "	" RNA, 7SK small nuclear pseudogene 74 "	" --- "	" ---"
8065202	"NM_001099407 "	" DZANK1 "	" double zinc ribbon and ankyrin repeat domains 1 "	" 20p11.23 "	" 55184 "
8065230	"NM_006606 "	" RBBP9 "	" retinoblastoma binding protein 9 "	" 20p11.2 "	" 10741 "
8065240	"ENST00000408879 "	" RNU6ATAC34P "	" RNA, U6atac small nuclear 34, pseudogene "	" --- "	" ---"
8065242	"ENST00000454749 "	" LINC00652 "	" long intergenic non-protein coding RNA 652 "	" 20p11.23 "	" 29075 "
8065244	"NM_001242671 "	" C20orf78 "	" chromosome 20 open reading frame 78 "	" 20p11.23 "	" 100128496 "
8065248	"NR_024564 "	" LOC100130264 "	" uncharacterized LOC100130264 "	" 20p11.23 "	" 100130264 "
8065252	"XR_248910 "	" LOC100287166 "	" uncharacterized LOC100287166 "	" 20p11.23 "	" 100287166 "
8065254	""	""	""	""	""
8065256	"NM_001278625 "	" CRNKL1 "	" crooked neck pre-mRNA splicing factor 1 "	" 20p11.2 "	" 51340 "
8065278	"AK056971 "	" LOC643659 "	" hCG2019139 "	" 20p11.23 "	" 643659"
8065280	"NM_020343 "	" RALGAPA2 "	" Ral GTPase activating protein, alpha subunit 2 (catalytic) "	" 20p11.22 "	" 57186 "
8065321	"ENST00000461220 "	" RN7SL607P "	" RNA, 7SL, cytoplasmic 607, pseudogene "	" --- "	" ---"
8065323	"ENST00000362639 "	" RNA5SP477 "	" RNA, 5S ribosomal pseudogene 477 "	" --- "	" ---"
8065325	"ENST00000457423 "	" RPS15AP1 "	" ribosomal protein S15a pseudogene 1 "	" --- "	" ---"
8065327	"NM_033176 "	" NKX2-4 "	" NK2 homeobox 4 "	" 20p11.22 "	" 644524 "
8065330	"ENST00000411196 "	" RN7SKP140 "	" RNA, 7SK small nuclear pseudogene 140 "	" --- "	" ---"
8065332	""	""	""	""	""
8065334	"NM_002509 "	" NKX2-2 "	" NK2 homeobox 2 "	" 20p11.22 "	" 4821 "
8065339	"ENST00000377121 "	" LOC284788 "	" uncharacterized LOC284788 "	" 20p11.21 "	" 284788 "
8065344	"NM_021784 "	" FOXA2 "	" forkhead box A2 "	" 20p11 "	" 3170 "
8065351	""	""	""	""	""
8065353	"NM_000361 "	" THBD "	" thrombomodulin "	" 20p11.2 "	" 7056 "
8065359	"NM_012072 "	" CD93 "	" CD93 molecule "	" 20p11.21 "	" 22918 "
8065363	"NR_034149 "	" LINC00656 "	" long intergenic non-protein coding RNA 656 "	" 20p11.21 "	" 200261 "
8065370	"ENST00000364657 "	" RNA5SP478 "	" RNA, 5S ribosomal pseudogene 478 "	" --- "	" ---"
8065372	"NM_001283018 "	" NAPB "	" N-ethylmaleimide-sensitive factor attachment protein, beta "	" 20p12.3-p11.21 "	" 63908 "
8065386	"ENST00000364858 "	" RNA5SP479 "	" RNA, 5S ribosomal pseudogene 479 "	" --- "	" ---"
8065388	"NM_080830 "	" CST11 "	" cystatin 11 "	" 20p11.21 "	" 140880 "
8065392	""	""	""	""	""
8065396	"NM_080610 "	" CST9L "	" cystatin 9-like "	" 20p11.21 "	" 128821 "
8065400	"NM_001008693 "	" CST9 "	" cystatin 9 (testatin) "	" 20p11.21 "	" 128822 "
8065403	"NM_000099 "	" CST3 "	" cystatin C "	" 20p11.21 "	" 1471 "
8065410	"NM_001899 "	" CST4 "	" cystatin S "	" 20p11.21 "	" 1472 "
8065412	"NM_001898 "	" CST1 "	" cystatin SN "	" 20p11.21 "	" 1469 "
8065416	"NM_001322 "	" CST2 "	" cystatin SA "	" 20p11.21 "	" 1470 "
8065421	"NM_001900 "	" CST5 "	" cystatin D "	" 20p11.21 "	" 1473 "
8065427	"NM_178311 "	" GGTLC1 "	" gamma-glutamyltransferase light chain 1 "	" 20p11.1 "	" 92086 "
8065433	"NM_020531 "	" APMAP "	" adipocyte plasma membrane associated protein "	" 20p11.2 "	" 57136 "
8065444	"NM_001252675 "	" ACSS1 "	" acyl-CoA synthetase short-chain family member 1 "	" 20p11.23-p11.21 "	" 84532 "
8065460	"NM_001256272 "	" VSX1 "	" visual system homeobox 1 "	" 20p11.21 "	" 30813 "
8065469	"NM_001042472 "	" ABHD12 "	" abhydrolase domain containing 12 "	" 20p11.21 "	" 26090 "
8065485	"NM_025176 "	" NINL "	" ninein-like "	" 20p11.22-p11.1 "	" 22981 "
8065510	"NM_152667 "	" NANP "	" N-acetylneuraminic acid phosphatase "	" 20p11.1 "	" 140838 "
8065515	"ENST00000470590 "	" RN7SL594P "	" RNA, 7SL, cytoplasmic 594, pseudogene "	" --- "	" ---"
8065517	"NM_001290261 "	" ZNF337 "	" zinc finger protein 337 "	" 20p11.1 "	" 26152 "
8065527	"XR_428158 "	" LOC100128575 "	" uncharacterized LOC100128575 "	" 7p11.2 "	" 100128575 "
8065537	"NR_004846 "	" LOC100134868 "	" uncharacterized LOC100134868 "	" 20p11.1 "	" 100134868 "
8065541	"NR_003678 "	" NCOR1P1 "	" nuclear receptor corepressor 1 pseudogene 1 "	" 20p11.1 "	" 149934 "
8065547	"ENST00000380888 "	" FLJ45832 "	" FLJ45832 protein "	" 20q11.1 "	" 400841 "
8065550	""	""	""	""	""
8065552	"NM_001037731 "	" DEFB116 "	" defensin, beta 116 "	" 20q11.21 "	" 245930 "
8065555	"NM_001271209 "	" DEFB119 "	" defensin, beta 119 "	" 20q11.21 "	" 245932 "
8065563	"NM_001011878 "	" DEFB121 "	" defensin, beta 121 "	" 20q11.1 "	" 245934 "
8065566	"NM_001037500 "	" DEFB124 "	" defensin, beta 124 "	" 20q11.1 "	" 245937 "
8065569	"NM_001191 "	" BCL2L1 "	" BCL2-like 1 "	" 20q11.21 "	" 598 "
8065576	"NM_004118 "	" FOXS1 "	" forkhead box S1 "	" 20q11.21 "	" 2307 "
8065580	"NM_001012644 "	" DUSP15 "	" dual specificity phosphatase 15 "	" 20q11.21 "	" 128853 "
8065596	"NM_030815 "	" PDRG1 "	" p53 and DNA-damage regulated 1 "	" 20q11.21 "	" 81572 "
8065603	"NR_002781 "	" TSPY26P "	" testis specific protein, Y-linked 26, pseudogene "	" 20q11.21 "	" 128854 "
8065607	"NM_002657 "	" PLAGL2 "	" pleiomorphic adenoma gene-like 2 "	" 20q11.21 "	" 5326 "
8065612	"NM_001256798 "	" NOL4L "	" nucleolar protein 4-like "	" 20q11.21 "	" 140688 "
8065630	"NM_182584 "	" C20orf203 "	" chromosome 20 open reading frame 203 "	" 20q11.21 "	" 284805 "
8065633	""	""	""	""	""
8065637	"NM_001099339 "	" COMMD7 "	" COMM domain containing 7 "	" 20q11.21 "	" 149951 "
8065652	"NM_080675 "	" SUN5 "	" Sad1 and UNC84 domain containing 5 "	" 20q11.21 "	" 140732 "
8065668	"NM_001278167 "	" CDK5RAP1 "	" CDK5 regulatory subunit associated protein 1 "	" 20q11.21 "	" 51654 "
8065683	"NM_003098 "	" SNTA1 "	" syntrophin, alpha 1 "	" 20q11.2 "	" 6640 "
8065693	"NM_031231 "	" NECAB3 "	" N-terminal EF-hand calcium binding protein 3 "	" 20q11.22 "	" 63941 "
8065710	"NM_005225 "	" E2F1 "	" E2F transcription factor 1 "	" 20q11.2 "	" 1869 "
8065719	"NM_007238 "	" PXMP4 "	" peroxisomal membrane protein 4, 24kDa "	" 20q11.22 "	" 11264 "
8065730	"NM_003908 "	" EIF2S2 "	" eukaryotic translation initiation factor 2, subunit 2 beta, 38kDa "	" 20q11.2 "	" 8894 "
8065738	"NM_000687 "	" AHCY "	" adenosylhomocysteinase "	" 20q11.22 "	" 191 "
8065752	""	""	""	""	""
8065756	"ENST00000449115 "	" FDX1P1 "	" ferredoxin 1 pseudogene 1 "	" --- "	" ---"
8065758	"AK096092 "	" FLJ38773 "	" uncharacterized protein FLJ38773 "	" 20q11.22 "	" 284808"
8065762	"NM_080476 "	" PIGU "	" phosphatidylinositol glycan anchor biosynthesis, class U "	" 20q11.22 "	" 128869 "
8065776	"NM_001242539 "	" NCOA6 "	" nuclear receptor coactivator 6 "	" 20q11 "	" 23054 "
8065795	"NR_002165 "	" HMGB3P1 "	" high mobility group box 3 pseudogene 1 "	" 20q11.22 "	" 128872 "
8065798	"NM_178026 "	" GGT7 "	" gamma-glutamyltransferase 7 "	" 20q11.22 "	" 2686 "
8065817	"NM_000178 "	" GSS "	" glutathione synthetase "	" 20q11.2 "	" 2937 "
8065832	"NM_015638 "	" TRPC4AP "	" transient receptor potential cation channel, subfamily C, member 4 associated protein "	" 20q11.22 "	" 26133 "
8065853	"ENST00000365280 "	" RNU6-407P "	" RNA, U6 small nuclear 407, pseudogene "	" --- "	" ---"
8065855	"NM_001145025 "	" EDEM2 "	" ER degradation enhancer, mannosidase alpha-like 2 "	" 20q11.22 "	" 55741 "
8065868	"NM_001267810 "	" EIF6 "	" eukaryotic translation initiation factor 6 "	" 20q12 "	" 3692 "
8065880	"NM_178468 "	" FAM83C "	" family with sequence similarity 83, member C "	" 20q11.22 "	" 128876 "
8065889	"NM_018244 "	" UQCC1 "	" ubiquinol-cytochrome c reductase complex assembly factor 1 "	" 20q11.22 "	" 55245 "
8065903	""	""	""	""	""
8065905	"NM_000557 "	" GDF5 "	" growth differentiation factor 5 "	" 20q11.2 "	" 8200 "
8065911	"NM_001145350 "	" C20orf173 "	" chromosome 20 open reading frame 173 "	" 20q11.22 "	" 140873 "
8065920	"NR_119376 "	" FER1L4 "	" fer-1-like family member 4, pseudogene (functional) "	" 20q11.22 "	" 80307 "
8065948	"NR_119376 "	" FER1L4 "	" fer-1-like family member 4, pseudogene (functional) "	" 20q11.22 "	" 80307 "
8065963	"NM_001198838 "	" RBM12 "	" RNA binding motif protein 12 "	" 20q11.21 "	" 10137 "
8065990	"ENST00000516740 "	" RNU6-759P "	" RNA, U6 small nuclear 759, pseudogene "	" --- "	" ---"
8065992	"NM_001198989 "	" NFS1 "	" NFS1 cysteine desulfurase "	" 20q11.22 "	" 9054 "
8066009	"NM_001242599 "	" RBM39 "	" RNA binding motif protein 39 "	" 20q11.22 "	" 9584 "
8066025	"ENST00000410220 "	" RNU6-1166P "	" RNA, U6 small nuclear 1166, pseudogene "	" --- "	" ---"
8066027	""	""	""	""	""
8066029	"ENST00000384325 "	" RNU6-937P "	" RNA, U6 small nuclear 937, pseudogene "	" --- "	" ---"
8066031	"NM_016558 "	" SCAND1 "	" SCAN domain containing 1 "	" 20q11.1-q11.23 "	" 51282 "
8066038	"NM_032214 "	" SLA2 "	" Src-like-adaptor 2 "	" 20q11.23 "	" 84174 "
8066051	"NM_022477 "	" NDRG3 "	" NDRG family member 3 "	" 20q11.21-q11.23 "	" 57446 "
8066072	""	""	""	""	""
8066074	"NM_001145315 "	" DSN1 "	" DSN1, MIS12 kinetochore complex component "	" 20q11.23 "	" 79980 "
8066091	"NM_199181 "	" SOGA1 "	" suppressor of glucose, autophagy associated 1 "	" 20q11.23 "	" 140710 "
8066117	"NM_015474 "	" SAMHD1 "	" SAM domain and HD domain 1 "	" 20pter-q12 "	" 25939 "
8066136	"NM_002895 "	" RBL1 "	" retinoblastoma-like 1 "	" 20q11.2 "	" 5933 "
8066161	"NM_152503 "	" MROH8 "	" maestro heat-like repeat family member 8 "	" 20q11.22 "	" 140699 "
8066189	"NM_001184731 "	" GHRH "	" growth hormone releasing hormone "	" 20q11.2 "	" 2691 "
8066195	"NM_001167820 "	" BLCAP "	" bladder cancer associated protein "	" 20q11.23 "	" 10904 "
8066198	"ENST00000362813 "	" RN7SKP185 "	" RNA, 7SK small nuclear pseudogene 185 "	" --- "	" ---"
8066200	"NM_014657 "	" TTI1 "	" TELO2 interacting protein 1 "	" 20q11.23 "	" 9675 "
8066210	""	""	""	""	""
8066212	"ENST00000580912 "	" RN7SL237P "	" RNA, 7SL, cytoplasmic 237, pseudogene "	" --- "	" ---"
8066214	"NM_004613 "	" TGM2 "	" transglutaminase 2 "	" 20q12 "	" 7052 "
8066231	"NM_001029864 "	" KIAA1755 "	" KIAA1755 "	" 20q11.23 "	" 85449 "
8066247	"NR_027241 "	" SNHG17 "	" small nucleolar RNA host gene 17 (non-protein coding) "	" 20q11.23 "	" 388796 "
8066254	"ENST00000362582 "	" SNHG17 "	" small nucleolar RNA host gene 17 (non-protein coding) "	" --- "	" --- "
8066256	"NR_002910 "	" SNORA71B "	" small nucleolar RNA, H/ACA box 71B "	" 20q11.23 "	" 26776 "
8066258	"NR_002911 "	" SNORA71A "	" small nucleolar RNA, H/ACA box 71A "	" 20q11.23 "	" 26777 "
8066260	"NR_003017 "	" SNORA71C "	" small nucleolar RNA, H/ACA box 71C "	" 20q11.23 "	" 677839 "
8066262	"NR_003018 "	" SNORA71D "	" small nucleolar RNA, H/ACA box 71D "	" 20q11.23 "	" 677840 "
8066264	""	""	""	""	""
8066266	"NM_005461 "	" MAFB "	" v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog B "	" 20q11.2-q13.1 "	" 9935 "
8066273	"ENST00000458857 "	" RNA5SP484 "	" RNA, 5S ribosomal pseudogene 484 "	" --- "	" ---"
8066275	"AF090938 "	" LOC100127886 "	" uncharacterized LOC100127886 "	" 20q12 "	" 100127886"
8066279	"NM_015035 "	" ZHX3 "	" zinc fingers and homeoboxes 3 "	" 20q12 "	" 23051 "
8066292	"ENST00000584065 "	" RN7SL615P "	" RNA, 7SL, cytoplasmic 615, pseudogene "	" --- "	" ---"
8066294	"NM_052846 "	" EMILIN3 "	" elastin microfibril interfacer 3 "	" 20q12 "	" 90187 "
8066303	"NM_032221 "	" CHD6 "	" chromodomain helicase DNA binding protein 6 "	" 20q12 "	" 84181 "
8066343	"ENST00000516577 "	" RNU6-1018P "	" RNA, U6 small nuclear 1018, pseudogene "	" --- "	" ---"
8066345	""	""	""	""	""
8066347	"NM_007050 "	" PTPRT "	" protein tyrosine phosphatase, receptor type, T "	" 20q12-q13 "	" 11122 "
8066382	""	""	""	""	""
8066384	"NM_001008901 "	" GTSF1L "	" gametocyte specific factor 1-like "	" 20q13.12 "	" 149699 "
8066391	"ENST00000384074 "	" RNU6-639P "	" RNA, U6 small nuclear 639, pseudogene "	" --- "	" ---"
8066393	"NM_020433 "	" JPH2 "	" junctophilin 2 "	" 20q13.12 "	" 57158 "
8066402	"NM_016470 "	" OSER1 "	" oxidative stress responsive serine-rich 1 "	" 20q13.11 "	" 51526 "
8066407	"NM_001080472 "	" FITM2 "	" fat storage-inducing transmembrane protein 2 "	" 20q13.12 "	" 128486 "
8066411	"NM_001287807 "	" C20orf62 "	" chromosome 20 open reading frame 62 "	" 20q13.12 "	" 140834 "
8066417	"NM_006811 "	" SERINC3 "	" serine incorporator 3 "	" 20q13.12 "	" 10955 "
8066431	"NM_000022 "	" ADA "	" adenosine deaminase "	" 20q13.12 "	" 100 "
8066444	"NR_034104 "	" LINC01260 "	" long intergenic non-protein coding RNA 1260 "	" 20q13.12 "	" 79015 "
8066451	"NM_001205317 "	" RIMS4 "	" regulating synaptic membrane exocytosis 4 "	" 20q13.12 "	" 140730 "
8066459	""	""	""	""	""
8066461	"NM_006809 "	" TOMM34 "	" translocase of outer mitochondrial membrane 34 "	" --- "	" 10953 "
8066475	"NM_002251 "	" KCNS1 "	" potassium voltage-gated channel, delayed-rectifier, subfamily S, member 1 "	" 20q12 "	" 3787 "
8066482	"NM_145652 "	" WFDC5 "	" WAP four-disulfide core domain 5 "	" 20q13.12 "	" 149708 "
8066489	"NM_080869 "	" WFDC12 "	" WAP four-disulfide core domain 12 "	" 20q13.12 "	" 128488 "
8066493	"NM_003064 "	" SLPI "	" secretory leukocyte peptidase inhibitor "	" 20q12 "	" 6590 "
8066498	"NM_003833 "	" MATN4 "	" matrilin 4 "	" 20q13.1-q13.2 "	" 8785 "
8066513	"NM_002999 "	" SDC4 "	" syndecan 4 "	" 20q12 "	" 6385 "
8066521	"NM_014477 "	" TP53TG5 "	" TP53 target 5 "	" 20q13.12 "	" 27296 "
8066528	"AF305815 "	" PIGT "	" phosphatidylinositol glycan anchor biosynthesis, class T "	" 20q12-q13.12 "	" 51604"
8066530	"NM_006652 "	" SPINT3 "	" serine peptidase inhibitor, Kunitz type, 3 "	" 20q12-q13.1 "	" 10816 "
8066536	"NM_080827 "	" WFDC6 "	" WAP four-disulfide core domain 6 "	" 20q13.12 "	" 140870 "
8066542	"NM_020398 "	" EPPIN "	" epididymal peptidase inhibitor "	" 20q13.12 "	" 57119 "
8066549	"NM_130896 "	" WFDC8 "	" WAP four-disulfide core domain 8 "	" 20q13.12 "	" 90199 "
8066557	"ENST00000365053 "	" RNA5SP485 "	" RNA, 5S ribosomal pseudogene 485 "	" --- "	" ---"
8066559	"NM_147198 "	" WFDC9 "	" WAP four-disulfide core domain 9 "	" 20q13.12 "	" 259240 "
8066567	"ENST00000447334 "	" RPS2P7 "	" ribosomal protein S2 pseudogene 7 "	" --- "	" ---"
8066569	"NM_147197 "	" WFDC11 "	" WAP four-disulfide core domain 11 "	" 20q13.12 "	" 259239 "
8066574	"NM_172006 "	" WFDC10B "	" WAP four-disulfide core domain 10B "	" 20q13.12 "	" 280664 "
8066579	"NM_080614 "	" WFDC3 "	" WAP four-disulfide core domain 3 "	" 20q13.12 "	" 140686 "
8066590	"NM_003279 "	" TNNC2 "	" troponin C type 2 (fast) "	" 20q12-q13.11 "	" 7125 "
8066598	"NM_005469 "	" ACOT8 "	" acyl-CoA thioesterase 8 "	" 20q13.12 "	" 10005 "
8066609	"NM_080608 "	" SPATA25 "	" spermatogenesis associated 25 "	" 20q13.12 "	" 128497 "
8066612	"NM_001278535 "	" NEURL2 "	" neuralized E3 ubiquitin protein ligase 2 "	" 20q13.12 "	" 140825 "
8066619	"NM_001242921 "	" PLTP "	" phospholipid transfer protein "	" 20q13.12 "	" 5360 "
8066637	"AK097925 "	" LOC643549 "	" uncharacterized LOC643549 "	" 20q13.12 "	" 643549"
8066641	"NM_022095 "	" ZNF335 "	" zinc finger protein 335 "	" 20q13.12 "	" 63925 "
8066668	"NM_020967 "	" NCOA5 "	" nuclear receptor coactivator 5 "	" 20q12-q13.12 "	" 57727 "
8066683	"NM_021248 "	" CDH22 "	" cadherin 22, type 2 "	" 20q13.1 "	" 64405 "
8066697	"NM_001281457 "	" SLC35C2 "	" solute carrier family 35 (GDP-fucose transporter), member C2 "	" 20q13.12 "	" 51006 "
8066716	"NM_133171 "	" ELMO2 "	" engulfment and cell motility 2 "	" 20q13 "	" 63916 "
8066739	"NR_045983 "	" ZNF663P "	" zinc finger protein 663, pseudogene "	" 20q13.12 "	" 100130934 "
8066745	"XM_005260447 "	" ZNF334 "	" zinc finger protein 334 "	" 20q13.12 "	" 55713 "
8066754	"NM_080721 "	" OCSTAMP "	" osteoclast stimulatory transmembrane protein "	" 20q13.12 "	" 128506 "
8066757	"NM_001011554 "	" SLC13A3 "	" solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3 "	" 20q13.12 "	" 64849 "
8066776	"NM_033550 "	" TP53RK "	" TP53 regulating kinase "	" 20q13.2 "	" 112858 "
8066786	"NM_001281771 "	" ZMYND8 "	" zinc finger, MYND-type containing 8 "	" 20q13.12 "	" 23613 "
8066818	"ENST00000365316 "	" RNU6-497P "	" RNA, U6 small nuclear 497, pseudogene "	" --- "	" ---"
8066820	"ENST00000364872 "	" RNU6-563P "	" RNA, U6 small nuclear 563, pseudogene "	" --- "	" ---"
8066822	"NM_001161841 "	" SULF2 "	" sulfatase 2 "	" 20q12-q13.2 "	" 55959 "
8066848	"NM_020820 "	" PREX1 "	" phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1 "	" 20q13.13 "	" 57580 "
8066889	"NM_004602 "	" STAU1 "	" staufen double-stranded RNA binding protein 1 "	" 20q13.1 "	" 6780 "
8066905	"NM_021035 "	" ZNFX1 "	" zinc finger, NFX1-type containing 1 "	" 20q13.13 "	" 57169 "
8066921	"NM_004975 "	" KCNB1 "	" potassium voltage-gated channel, Shab-related subfamily, member 1 "	" 20q13.2 "	" 3745 "
8066925	"NM_000961 "	" PTGIS "	" prostaglandin I2 (prostacyclin) synthase "	" 20q13.13 "	" 5740 "
8066939	"NM_004776 "	" B4GALT5 "	" UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 5 "	" 20q13.1-q13.2 "	" 9334 "
8066953	"NM_001135773 "	" SPATA2 "	" spermatogenesis associated 2 "	" 20q13.13 "	" 9825 "
